user_id,city,session_date,stale_saved_address,app_opened,browsed,added_to_cart,reached_checkout,order_placed
938,Hyderabad,2026-06-18,False,True,True,True,True,True
939,Mumbai,2026-06-23,True,True,True,True,True,True
940,Bengaluru,2026-06-23,False,True,True,True,True,True
941,Pune,2026-06-22,False,True,True,False,False,False
942,Delhi,2026-06-12,False,True,True,True,True,True
943,Kolkata,2026-05-17,False,True,False,False,False,False
944,Hyderabad,2026-05-16,False,True,True,True,False,False
945,Mumbai,2026-05-09,False,True,True,True,False,False
946,Pune,2026-06-07,False,True,True,False,False,False
947,Delhi,2026-05-01,False,True,True,True,True,True
948,Hyderabad,2026-06-11,False,True,True,True,True,True
949,Mumbai,2026-05-24,False,True,True,True,True,True
950,Pune,2026-06-11,False,True,True,False,False,False
951,Kolkata,2026-06-27,False,True,True,True,True,True
952,Kolkata,2026-05-22,False,True,True,False,False,False
953,Mumbai,2026-06-12,False,True,True,True,True,False
954,Bengaluru,2026-05-06,True,True,True,False,False,False
955,Delhi,2026-06-23,True,True,True,True,True,True
956,Hyderabad,2026-06-04,False,True,True,True,False,False
957,Bengaluru,2026-06-10,False,True,True,False,False,False
958,Mumbai,2026-06-24,False,True,False,False,False,False
959,Delhi,2026-05-15,False,True,True,True,True,True
960,Bengaluru,2026-06-19,False,True,True,False,False,False
961,Pune,2026-05-01,False,True,False,False,False,False
962,Pune,2026-05-16,True,True,True,False,False,False
963,Hyderabad,2026-05-01,True,True,True,True,False,False
964,Hyderabad,2026-06-22,False,True,True,True,True,True
965,Bengaluru,2026-05-02,False,True,True,True,False,False
966,Delhi,2026-05-20,False,True,True,True,False,False
967,Kolkata,2026-06-14,True,True,True,False,False,False
968,Hyderabad,2026-05-27,True,True,True,True,True,False
969,Pune,2026-05-02,False,True,True,True,True,True
970,Mumbai,2026-06-04,True,True,True,True,False,False
971,Bengaluru,2026-06-27,True,True,True,False,False,False
972,Delhi,2026-05-14,False,True,True,False,False,False
973,Mumbai,2026-06-03,False,True,True,True,True,False
974,Mumbai,2026-06-20,False,True,True,True,True,True
975,Delhi,2026-06-15,False,True,True,True,True,True
976,Delhi,2026-05-23,False,True,True,True,False,False
977,Delhi,2026-06-06,True,True,True,True,False,False
978,Kolkata,2026-06-25,False,True,True,True,True,True
979,Delhi,2026-05-04,True,True,False,False,False,False
980,Kolkata,2026-06-09,False,True,True,True,True,True
981,Delhi,2026-05-18,False,True,True,True,True,True
982,Pune,2026-05-31,False,True,True,True,True,True
983,Pune,2026-05-15,False,True,True,True,True,True
984,Mumbai,2026-05-26,False,True,True,False,False,False
985,Bengaluru,2026-05-02,False,True,False,False,False,False
986,Hyderabad,2026-06-02,False,True,True,True,False,False
987,Mumbai,2026-06-04,False,True,False,False,False,False
988,Kolkata,2026-05-07,True,True,True,True,False,False
989,Delhi,2026-06-18,False,True,True,True,True,True
990,Kolkata,2026-05-16,True,True,True,False,False,False
991,Mumbai,2026-05-26,True,True,True,True,True,True
992,Hyderabad,2026-05-26,False,True,False,False,False,False
993,Kolkata,2026-06-18,False,True,False,False,False,False
994,Pune,2026-05-14,True,True,True,True,True,True
995,Mumbai,2026-06-11,False,True,False,False,False,False
996,Delhi,2026-06-17,False,True,True,True,True,True
997,Mumbai,2026-06-05,False,True,True,True,True,True
998,Hyderabad,2026-05-22,False,True,True,False,False,False
999,Pune,2026-06-20,False,True,True,True,True,True
1000,Pune,2026-06-17,False,True,True,False,False,False
1001,Bengaluru,2026-06-27,True,True,True,False,False,False
1002,Bengaluru,2026-05-29,False,True,True,True,False,False
1003,Kolkata,2026-05-08,False,True,False,False,False,False
1004,Kolkata,2026-06-24,False,True,True,False,False,False
1005,Kolkata,2026-06-03,True,True,True,False,False,False
1006,Kolkata,2026-05-31,False,True,True,True,True,True
1007,Kolkata,2026-06-26,False,True,False,False,False,False
1008,Mumbai,2026-05-12,True,True,True,True,False,False
1009,Delhi,2026-05-12,False,True,True,True,True,True
1010,Hyderabad,2026-06-17,False,True,True,True,True,True
1011,Pune,2026-05-22,False,True,True,True,False,False
1012,Delhi,2026-05-01,False,True,True,False,False,False
1013,Kolkata,2026-06-13,True,True,True,True,False,False
1014,Kolkata,2026-05-24,False,True,True,False,False,False
1015,Kolkata,2026-05-21,False,True,True,True,False,False
1016,Hyderabad,2026-06-26,True,True,True,False,False,False
1017,Mumbai,2026-06-15,False,True,True,True,True,True
1018,Delhi,2026-06-21,False,True,True,True,True,False
1019,Mumbai,2026-05-18,False,True,True,True,False,False
1020,Pune,2026-06-23,False,True,True,True,False,False
1021,Pune,2026-05-10,False,True,True,False,False,False
1022,Mumbai,2026-06-05,False,True,True,True,False,False
1023,Mumbai,2026-06-06,False,True,True,True,True,True
1024,Mumbai,2026-06-22,False,True,True,True,True,True
1025,Bengaluru,2026-05-29,True,True,True,True,False,False
1026,Mumbai,2026-05-11,False,True,True,True,True,True
1027,Mumbai,2026-05-26,False,True,True,True,False,False
1028,Pune,2026-05-13,False,True,True,False,False,False
1029,Pune,2026-06-15,False,True,True,True,False,False
1030,Bengaluru,2026-05-15,False,True,True,False,False,False
1031,Bengaluru,2026-06-13,False,True,True,True,True,True
1032,Bengaluru,2026-06-08,True,True,True,True,False,False
1033,Hyderabad,2026-06-09,True,True,True,True,True,True
1034,Delhi,2026-05-28,False,True,True,True,True,True
1035,Mumbai,2026-06-15,False,True,True,True,False,False
1036,Bengaluru,2026-06-11,True,True,True,False,False,False
1037,Delhi,2026-05-08,False,True,False,False,False,False
1038,Bengaluru,2026-06-26,False,True,True,True,True,True
1039,Kolkata,2026-05-04,True,True,False,False,False,False
1040,Hyderabad,2026-05-25,False,True,True,True,True,True
1041,Bengaluru,2026-06-04,False,True,True,False,False,False
1042,Kolkata,2026-05-04,False,True,True,True,True,True
1043,Hyderabad,2026-05-05,False,True,True,True,True,False
1044,Bengaluru,2026-06-15,True,True,False,False,False,False
1045,Delhi,2026-06-07,False,True,True,True,True,True
1046,Delhi,2026-05-24,False,True,True,False,False,False
1047,Bengaluru,2026-06-12,False,True,True,False,False,False
1048,Delhi,2026-06-16,False,True,True,True,True,True
1049,Bengaluru,2026-05-22,False,True,True,False,False,False
1050,Hyderabad,2026-06-18,False,True,True,True,False,False
1051,Mumbai,2026-05-23,False,True,True,True,True,True
1052,Delhi,2026-06-19,False,True,True,False,False,False
1053,Kolkata,2026-06-05,False,True,True,False,False,False
1054,Delhi,2026-06-13,False,True,True,True,True,True
1055,Delhi,2026-05-13,False,True,True,True,True,True
1056,Pune,2026-05-08,False,True,True,False,False,False
1057,Kolkata,2026-05-21,True,True,True,True,True,True
1058,Kolkata,2026-06-12,True,True,True,False,False,False
1059,Kolkata,2026-06-25,False,True,False,False,False,False
1060,Delhi,2026-06-05,False,True,True,True,False,False
1061,Mumbai,2026-05-27,False,True,True,False,False,False
1062,Hyderabad,2026-05-20,False,True,True,False,False,False
1063,Pune,2026-05-18,False,True,True,False,False,False
1064,Delhi,2026-05-01,False,True,True,False,False,False
1065,Bengaluru,2026-05-25,False,True,True,True,True,True
1066,Pune,2026-06-25,False,True,False,False,False,False
1067,Bengaluru,2026-06-22,True,True,True,False,False,False
1068,Mumbai,2026-05-19,True,True,False,False,False,False
1069,Mumbai,2026-06-11,False,True,False,False,False,False
1070,Bengaluru,2026-06-16,False,True,True,False,False,False
1071,Pune,2026-06-08,False,True,True,False,False,False
1072,Hyderabad,2026-06-09,False,True,True,False,False,False
1073,Hyderabad,2026-05-04,False,True,True,True,True,True
1074,Delhi,2026-05-19,False,True,True,True,True,True
1075,Hyderabad,2026-05-09,False,True,True,True,True,True
1076,Hyderabad,2026-05-20,False,True,True,True,True,True
1077,Kolkata,2026-06-08,False,True,True,True,True,True
1078,Delhi,2026-05-29,False,True,True,True,True,True
1079,Hyderabad,2026-06-07,False,True,True,True,True,True
1080,Mumbai,2026-05-05,False,True,True,False,False,False
1081,Delhi,2026-05-28,False,True,True,True,True,True
1082,Kolkata,2026-06-24,False,True,True,True,True,True
1083,Pune,2026-06-13,False,True,True,True,True,True
1084,Kolkata,2026-06-13,False,True,False,False,False,False
1085,Kolkata,2026-06-10,True,True,True,True,False,False
1086,Kolkata,2026-06-19,True,True,True,False,False,False
1087,Hyderabad,2026-05-15,False,True,True,False,False,False
1088,Bengaluru,2026-05-03,True,True,True,False,False,False
1089,Hyderabad,2026-05-29,False,True,True,False,False,False
1090,Hyderabad,2026-05-10,True,True,True,True,True,True
1091,Bengaluru,2026-05-13,False,True,True,True,False,False
1092,Bengaluru,2026-05-04,False,True,True,True,True,True
1093,Pune,2026-05-04,False,True,True,True,True,True
1094,Delhi,2026-06-10,False,True,False,False,False,False
1095,Mumbai,2026-06-21,False,True,True,False,False,False
1096,Bengaluru,2026-06-24,False,True,True,False,False,False
1097,Pune,2026-05-20,True,True,True,True,False,False
1098,Pune,2026-06-25,False,True,True,True,True,True
1099,Pune,2026-05-26,False,True,True,False,False,False
1100,Mumbai,2026-06-21,False,True,True,True,True,True
1101,Delhi,2026-06-01,False,True,True,True,True,True
1102,Pune,2026-05-11,False,True,True,True,True,True
1103,Hyderabad,2026-05-25,False,True,True,True,False,False
1104,Delhi,2026-05-22,False,True,True,True,True,True
1105,Bengaluru,2026-05-31,False,True,True,True,False,False
1106,Delhi,2026-05-16,False,True,True,True,True,True
1107,Bengaluru,2026-05-05,False,True,True,False,False,False
1108,Pune,2026-05-27,True,True,True,False,False,False
1109,Mumbai,2026-06-16,False,True,True,True,True,True
1110,Mumbai,2026-06-17,False,True,True,False,False,False
1111,Pune,2026-06-27,False,True,True,False,False,False
1112,Pune,2026-06-21,True,True,True,False,False,False
1113,Delhi,2026-05-21,True,True,True,True,True,True
1114,Bengaluru,2026-05-01,False,True,True,True,False,False
1115,Bengaluru,2026-06-07,True,True,True,True,True,True
1116,Mumbai,2026-05-05,False,True,True,True,False,False
1117,Mumbai,2026-05-12,False,True,True,False,False,False
1118,Delhi,2026-05-03,False,True,True,True,True,True
1119,Hyderabad,2026-05-26,False,True,True,True,True,True
1120,Hyderabad,2026-06-16,False,True,False,False,False,False
1121,Bengaluru,2026-05-21,False,True,True,False,False,False
1122,Kolkata,2026-06-28,False,True,True,False,False,False
1123,Delhi,2026-06-22,False,True,True,True,True,True
1124,Hyderabad,2026-05-08,False,True,True,True,True,True
1125,Mumbai,2026-05-10,True,True,True,True,True,True
1126,Delhi,2026-06-09,True,True,True,True,True,False
1127,Delhi,2026-05-09,False,True,True,False,False,False
1128,Pune,2026-06-20,False,True,True,False,False,False
1129,Pune,2026-05-05,False,True,False,False,False,False
1130,Delhi,2026-05-27,False,True,True,True,True,True
1131,Mumbai,2026-06-21,False,True,True,True,True,True
1132,Mumbai,2026-06-27,False,True,True,False,False,False
1133,Hyderabad,2026-06-08,False,True,False,False,False,False
1134,Delhi,2026-05-17,False,True,True,True,True,True
1135,Bengaluru,2026-05-24,False,True,True,True,True,True
1136,Bengaluru,2026-05-24,True,True,True,False,False,False
1137,Delhi,2026-06-20,False,True,True,True,True,True
1138,Bengaluru,2026-05-04,False,True,True,True,True,True
1139,Mumbai,2026-06-19,False,True,True,True,True,True
1140,Pune,2026-06-17,True,True,True,False,False,False
1141,Hyderabad,2026-05-20,False,True,True,False,False,False
1142,Delhi,2026-06-29,True,True,True,True,True,True
1143,Mumbai,2026-05-19,True,True,True,True,False,False
1144,Hyderabad,2026-06-06,False,True,True,True,False,False
1145,Mumbai,2026-05-16,False,True,True,True,True,True
1146,Pune,2026-06-23,False,True,True,True,True,True
1147,Delhi,2026-06-06,False,True,True,True,True,True
1148,Mumbai,2026-06-16,False,True,False,False,False,False
1149,Delhi,2026-05-19,False,True,True,False,False,False
1150,Pune,2026-05-07,False,True,True,True,True,True
1151,Bengaluru,2026-05-17,False,True,False,False,False,False
1152,Delhi,2026-06-02,False,True,True,False,False,False
1153,Pune,2026-06-19,False,True,True,True,True,True
1154,Mumbai,2026-06-19,False,True,True,False,False,False
1155,Kolkata,2026-05-03,True,True,True,True,True,True
1156,Hyderabad,2026-06-27,True,True,True,False,False,False
1157,Kolkata,2026-06-02,False,True,False,False,False,False
1158,Hyderabad,2026-06-03,False,True,True,True,False,False
1159,Delhi,2026-05-03,False,True,True,True,True,True
1160,Mumbai,2026-05-02,False,True,False,False,False,False
1161,Delhi,2026-06-20,False,True,True,False,False,False
1162,Delhi,2026-05-02,True,True,True,True,False,False
1163,Mumbai,2026-06-01,False,True,True,False,False,False
1164,Hyderabad,2026-05-10,False,True,True,True,True,True
1165,Kolkata,2026-06-23,False,True,True,False,False,False
1166,Kolkata,2026-05-24,False,True,True,False,False,False
1167,Mumbai,2026-05-12,False,True,True,True,True,True
1168,Hyderabad,2026-06-15,False,True,True,True,True,True
1169,Kolkata,2026-05-08,False,True,False,False,False,False
1170,Bengaluru,2026-05-20,False,True,True,False,False,False
1171,Bengaluru,2026-05-23,False,True,False,False,False,False
1172,Bengaluru,2026-05-19,False,True,True,True,True,True
1173,Bengaluru,2026-06-02,False,True,True,False,False,False
1174,Hyderabad,2026-05-08,False,True,True,False,False,False
1175,Mumbai,2026-05-05,False,True,True,False,False,False
1176,Delhi,2026-06-12,False,True,True,True,True,True
1177,Delhi,2026-06-18,False,True,True,False,False,False
1178,Kolkata,2026-06-11,False,True,True,True,True,True
1179,Pune,2026-06-27,False,True,False,False,False,False
1180,Kolkata,2026-05-26,False,True,True,False,False,False
1181,Mumbai,2026-05-25,False,True,True,True,True,True
1182,Mumbai,2026-05-25,False,True,False,False,False,False
1183,Mumbai,2026-06-04,False,True,True,True,True,True
1184,Delhi,2026-05-19,True,True,True,False,False,False
1185,Pune,2026-05-03,False,True,True,False,False,False
1186,Bengaluru,2026-05-28,True,True,True,False,False,False
1187,Mumbai,2026-06-06,False,True,True,False,False,False
1188,Hyderabad,2026-05-11,False,True,True,True,True,True
1189,Mumbai,2026-06-10,False,True,True,False,False,False
1190,Bengaluru,2026-05-02,False,True,True,False,False,False
1191,Mumbai,2026-05-29,False,True,True,False,False,False
1192,Delhi,2026-06-22,False,True,True,True,False,False
1193,Delhi,2026-05-01,False,True,True,False,False,False
1194,Hyderabad,2026-06-05,False,True,True,False,False,False
1195,Mumbai,2026-06-21,True,True,True,False,False,False
1196,Kolkata,2026-05-22,True,True,False,False,False,False
1197,Pune,2026-05-11,False,True,True,True,False,False
1198,Kolkata,2026-06-15,True,True,True,False,False,False
1199,Delhi,2026-05-02,True,True,True,True,False,False
1200,Mumbai,2026-05-05,False,True,False,False,False,False
1201,Hyderabad,2026-06-07,False,True,True,True,True,True
1202,Bengaluru,2026-06-02,True,True,True,False,False,False
1203,Delhi,2026-06-26,False,True,False,False,False,False
1204,Pune,2026-06-03,False,True,True,True,False,False
1205,Pune,2026-05-20,False,True,True,True,True,True
1206,Hyderabad,2026-05-16,False,True,True,True,False,False
1207,Kolkata,2026-06-01,False,True,True,True,True,True
1208,Mumbai,2026-05-13,False,True,False,False,False,False
1209,Hyderabad,2026-06-18,False,True,True,True,False,False
1210,Delhi,2026-05-18,True,True,True,True,True,True
1211,Mumbai,2026-05-29,False,True,True,True,False,False
1212,Delhi,2026-05-23,False,True,True,False,False,False
1213,Hyderabad,2026-05-30,False,True,True,True,True,True
1214,Mumbai,2026-05-09,False,True,True,True,True,True
1215,Pune,2026-06-03,False,True,True,True,False,False
1216,Bengaluru,2026-05-16,False,True,True,True,True,True
1217,Mumbai,2026-05-16,False,True,True,True,False,False
1218,Hyderabad,2026-06-17,False,True,True,True,False,False
1219,Mumbai,2026-05-09,False,True,True,True,False,False
1220,Delhi,2026-06-24,False,True,True,True,True,True
1221,Kolkata,2026-06-27,False,True,True,True,True,True
1222,Mumbai,2026-06-01,True,True,True,True,True,False
1223,Kolkata,2026-05-27,False,True,True,False,False,False
1224,Mumbai,2026-06-06,False,True,True,False,False,False
1225,Hyderabad,2026-06-23,True,True,True,True,True,False
1226,Delhi,2026-06-17,True,True,True,False,False,False
1227,Bengaluru,2026-06-06,True,True,True,False,False,False
1228,Hyderabad,2026-05-02,False,True,True,False,False,False
1229,Kolkata,2026-05-23,False,True,True,True,False,False
1230,Pune,2026-05-11,False,True,True,True,True,True
1231,Bengaluru,2026-05-11,True,True,True,True,True,True
1232,Delhi,2026-05-21,False,True,True,False,False,False
1233,Pune,2026-06-29,True,True,False,False,False,False
1234,Pune,2026-05-05,False,True,True,True,False,False
1235,Pune,2026-05-21,False,True,True,True,True,True
1236,Mumbai,2026-05-06,True,True,True,True,True,True
1237,Pune,2026-05-17,False,True,True,True,True,True
1238,Kolkata,2026-06-20,True,True,True,True,True,True
1239,Bengaluru,2026-05-22,False,True,True,True,True,True
1240,Hyderabad,2026-05-07,False,True,True,False,False,False
1241,Bengaluru,2026-06-21,False,True,False,False,False,False
1242,Mumbai,2026-05-14,False,True,True,True,True,True
1243,Bengaluru,2026-06-05,True,True,True,False,False,False
1244,Mumbai,2026-06-26,False,True,True,True,False,False
1245,Hyderabad,2026-05-14,True,True,True,False,False,False
1246,Hyderabad,2026-06-17,True,True,True,True,False,False
1247,Mumbai,2026-06-27,False,True,True,False,False,False
1248,Bengaluru,2026-05-23,False,True,False,False,False,False
1249,Kolkata,2026-06-03,False,True,True,False,False,False
1250,Mumbai,2026-06-10,False,True,True,False,False,False
1251,Hyderabad,2026-05-25,False,True,True,True,True,True
1252,Bengaluru,2026-05-19,False,True,True,False,False,False
1253,Delhi,2026-06-17,True,True,True,False,False,False
1254,Delhi,2026-05-18,False,True,True,True,True,True
1255,Pune,2026-06-28,True,True,True,False,False,False
1256,Delhi,2026-05-10,False,True,True,False,False,False
1257,Hyderabad,2026-06-02,False,True,True,True,True,True
1258,Bengaluru,2026-06-21,False,True,True,True,True,False
1259,Mumbai,2026-05-09,False,True,True,True,True,True
1260,Delhi,2026-05-03,False,True,True,True,True,True
1261,Bengaluru,2026-06-04,False,True,True,True,True,True
1262,Hyderabad,2026-05-17,False,True,False,False,False,False
1263,Kolkata,2026-05-16,True,True,True,True,False,False
1264,Mumbai,2026-05-21,False,True,True,False,False,False
1265,Pune,2026-05-01,False,True,True,True,True,True
1266,Bengaluru,2026-05-12,False,True,True,True,True,True
1267,Pune,2026-05-26,False,True,True,True,False,False
1268,Pune,2026-05-30,False,True,True,True,True,True
1269,Hyderabad,2026-05-16,False,True,True,True,True,False
1270,Hyderabad,2026-05-07,False,True,True,True,False,False
1271,Delhi,2026-06-10,False,True,False,False,False,False
1272,Hyderabad,2026-05-25,False,True,True,True,True,True
1273,Bengaluru,2026-05-15,False,True,True,True,True,True
1274,Kolkata,2026-05-27,False,True,True,False,False,False
1275,Pune,2026-06-17,True,True,True,True,False,False
1276,Bengaluru,2026-06-04,False,True,False,False,False,False
1277,Bengaluru,2026-06-14,False,True,True,False,False,False
1278,Delhi,2026-06-21,False,True,True,False,False,False
1279,Kolkata,2026-05-27,False,True,True,True,True,True
1280,Pune,2026-06-19,False,True,True,True,True,True
1281,Pune,2026-05-29,True,True,False,False,False,False
1282,Hyderabad,2026-06-29,True,True,True,True,True,True
1283,Delhi,2026-06-08,False,True,True,True,True,True
1284,Kolkata,2026-06-25,False,True,True,True,False,False
1285,Kolkata,2026-05-26,False,True,True,False,False,False
1286,Delhi,2026-05-12,False,True,True,True,True,False
1287,Pune,2026-05-16,False,True,True,False,False,False
1288,Hyderabad,2026-06-20,False,True,True,True,True,True
1289,Bengaluru,2026-06-23,True,True,True,True,True,True
1290,Kolkata,2026-05-25,False,True,True,True,False,False
1291,Hyderabad,2026-05-30,False,True,False,False,False,False
1292,Hyderabad,2026-05-18,False,True,True,True,False,False
1293,Mumbai,2026-05-11,False,True,True,False,False,False
1294,Mumbai,2026-06-05,False,True,True,True,True,True
1295,Mumbai,2026-06-22,True,True,True,True,False,False
1296,Mumbai,2026-06-21,False,True,True,True,True,True
1297,Kolkata,2026-06-24,True,True,True,False,False,False
1298,Delhi,2026-05-07,True,True,True,False,False,False
1299,Delhi,2026-05-07,True,True,True,True,False,False
1300,Hyderabad,2026-05-28,False,True,False,False,False,False
1301,Mumbai,2026-06-06,False,True,True,False,False,False
1302,Bengaluru,2026-05-31,False,True,True,False,False,False
1303,Delhi,2026-05-11,False,True,True,False,False,False
1304,Pune,2026-05-16,False,True,True,False,False,False
1305,Hyderabad,2026-05-19,False,True,True,True,True,True
1306,Kolkata,2026-05-26,False,True,True,True,False,False
1307,Mumbai,2026-05-19,False,True,True,False,False,False
1308,Pune,2026-05-28,False,True,True,False,False,False
1309,Delhi,2026-06-20,False,True,True,False,False,False
1310,Delhi,2026-05-13,False,True,True,True,True,True
1311,Delhi,2026-06-24,False,True,True,True,True,True
1312,Mumbai,2026-06-24,False,True,True,True,True,True
1313,Delhi,2026-05-26,True,True,True,True,False,False
1314,Pune,2026-06-15,False,True,True,False,False,False
1315,Hyderabad,2026-05-08,False,True,True,False,False,False
1316,Kolkata,2026-06-29,False,True,True,True,True,True
1317,Pune,2026-05-27,False,True,True,True,True,True
1318,Bengaluru,2026-06-17,True,True,False,False,False,False
1319,Hyderabad,2026-05-29,False,True,False,False,False,False
1320,Pune,2026-06-26,True,True,False,False,False,False
1321,Delhi,2026-06-26,False,True,True,True,False,False
1322,Hyderabad,2026-06-12,False,True,True,True,True,True
1323,Mumbai,2026-05-22,False,True,True,True,True,True
1324,Kolkata,2026-05-06,False,True,True,True,True,True
1325,Bengaluru,2026-05-12,False,True,True,False,False,False
1326,Hyderabad,2026-05-31,False,True,True,True,True,True
1327,Pune,2026-06-10,False,True,True,False,False,False
1328,Bengaluru,2026-05-31,False,True,True,True,True,True
1329,Kolkata,2026-06-16,False,True,False,False,False,False
1330,Mumbai,2026-05-18,False,True,True,True,True,True
1331,Kolkata,2026-05-30,False,True,True,True,True,True
1332,Hyderabad,2026-05-23,False,True,True,True,True,True
1333,Kolkata,2026-06-02,True,True,True,False,False,False
1334,Hyderabad,2026-05-31,False,True,True,True,False,False
1335,Mumbai,2026-05-16,False,True,True,False,False,False
1336,Bengaluru,2026-06-12,False,True,True,True,True,True
1337,Bengaluru,2026-06-21,False,True,True,False,False,False
1338,Mumbai,2026-05-30,False,True,True,True,True,True
1339,Mumbai,2026-05-02,True,True,True,True,True,True
1340,Kolkata,2026-06-18,False,True,True,True,True,True
1341,Delhi,2026-06-10,True,True,True,True,True,True
1342,Kolkata,2026-06-16,False,True,True,True,True,True
1343,Pune,2026-05-17,True,True,True,False,False,False
1344,Pune,2026-06-02,True,True,True,True,True,True
1345,Hyderabad,2026-06-06,True,True,True,False,False,False
1346,Bengaluru,2026-05-24,True,True,False,False,False,False
1347,Bengaluru,2026-05-09,False,True,True,False,False,False
1348,Delhi,2026-06-11,False,True,True,True,True,True
1349,Kolkata,2026-06-10,False,True,True,True,True,True
1350,Mumbai,2026-05-09,True,True,True,True,True,True
1351,Delhi,2026-05-29,False,True,True,True,True,True
1352,Pune,2026-05-28,False,True,True,True,False,False
1353,Kolkata,2026-06-11,False,True,True,True,True,True
1354,Pune,2026-05-01,False,True,True,True,False,False
1355,Mumbai,2026-06-29,False,True,True,True,True,True
1356,Pune,2026-05-01,False,True,True,True,False,False
1357,Pune,2026-06-12,False,True,True,True,True,True
1358,Pune,2026-06-28,False,True,True,False,False,False
1359,Pune,2026-05-13,True,True,True,False,False,False
1360,Delhi,2026-05-11,True,True,True,True,True,False
1361,Delhi,2026-05-03,False,True,True,True,False,False
1362,Kolkata,2026-05-22,True,True,True,False,False,False
1363,Mumbai,2026-05-16,False,True,True,True,True,True
1364,Mumbai,2026-06-15,True,True,True,True,False,False
1365,Bengaluru,2026-05-20,False,True,True,True,True,True
1366,Kolkata,2026-06-20,False,True,True,True,True,True
1367,Delhi,2026-05-19,False,True,True,True,True,True
1368,Bengaluru,2026-05-07,False,True,True,False,False,False
1369,Mumbai,2026-06-11,False,True,True,True,True,True
1370,Hyderabad,2026-05-13,False,True,True,True,True,True
1371,Delhi,2026-06-17,False,True,True,True,True,True
1372,Delhi,2026-05-10,False,True,True,True,False,False
1373,Kolkata,2026-05-12,False,True,True,True,True,True
1374,Mumbai,2026-05-20,False,True,True,True,False,False
1375,Mumbai,2026-06-27,False,True,True,True,True,True
1376,Bengaluru,2026-05-03,False,True,True,True,False,False
1377,Delhi,2026-05-30,True,True,True,False,False,False
1378,Bengaluru,2026-06-22,False,True,True,True,False,False
1379,Kolkata,2026-06-16,True,True,True,False,False,False
1380,Hyderabad,2026-05-20,False,True,True,True,True,True
1381,Mumbai,2026-06-07,True,True,True,True,True,True
1382,Pune,2026-06-27,False,True,True,True,True,True
1383,Kolkata,2026-06-17,False,True,True,True,True,True
1384,Bengaluru,2026-06-16,False,True,True,False,False,False
1385,Hyderabad,2026-05-03,False,True,True,False,False,False
1386,Bengaluru,2026-06-22,False,True,True,True,True,False
1387,Hyderabad,2026-05-15,False,True,True,True,False,False
1388,Pune,2026-05-15,False,True,True,True,True,True
1389,Kolkata,2026-06-13,False,True,True,False,False,False
1390,Kolkata,2026-05-24,False,True,True,True,False,False
1391,Kolkata,2026-05-09,False,True,True,True,True,True
1392,Pune,2026-06-21,False,True,True,True,True,True
1393,Delhi,2026-05-18,False,True,False,False,False,False
1394,Delhi,2026-05-27,False,True,True,True,True,True
1395,Bengaluru,2026-06-16,True,True,True,True,True,True
1396,Mumbai,2026-05-02,True,True,True,True,False,False
1397,Bengaluru,2026-06-20,False,True,False,False,False,False
1398,Hyderabad,2026-05-01,False,True,True,False,False,False
1399,Pune,2026-05-15,False,True,True,False,False,False
1400,Hyderabad,2026-06-20,False,True,True,True,True,True
1401,Hyderabad,2026-05-18,True,True,False,False,False,False
1402,Hyderabad,2026-05-25,False,True,True,True,True,False
1403,Delhi,2026-06-04,True,True,True,True,False,False
1404,Pune,2026-05-05,False,True,True,True,True,True
1405,Mumbai,2026-05-14,False,True,True,True,True,True
1406,Kolkata,2026-05-29,True,True,True,True,False,False
1407,Bengaluru,2026-05-10,False,True,True,True,True,True
1408,Mumbai,2026-05-29,False,True,True,True,True,True
1409,Hyderabad,2026-05-15,True,True,True,True,False,False
1410,Bengaluru,2026-06-28,False,True,True,True,True,True
1411,Delhi,2026-05-17,False,True,True,True,False,False
1412,Kolkata,2026-06-08,True,True,False,False,False,False
1413,Pune,2026-05-14,False,True,False,False,False,False
1414,Hyderabad,2026-05-15,False,True,True,True,False,False
1415,Hyderabad,2026-05-30,False,True,True,True,True,True
1416,Hyderabad,2026-05-04,False,True,True,True,True,True
1417,Hyderabad,2026-05-22,False,True,True,True,True,True
1418,Kolkata,2026-06-19,False,True,False,False,False,False
1419,Mumbai,2026-05-08,False,True,True,True,True,True
1420,Delhi,2026-05-31,False,True,True,True,True,True
1421,Hyderabad,2026-06-03,False,True,False,False,False,False
1422,Kolkata,2026-06-14,False,True,True,True,True,True
1423,Mumbai,2026-05-15,False,True,True,True,True,True
1424,Mumbai,2026-06-07,False,True,True,False,False,False
1425,Delhi,2026-06-01,False,True,True,False,False,False
1426,Hyderabad,2026-06-27,False,True,True,True,True,True
1427,Bengaluru,2026-05-24,False,True,True,False,False,False
1428,Hyderabad,2026-06-05,False,True,True,True,False,False
1429,Pune,2026-05-04,False,True,True,False,False,False
1430,Delhi,2026-05-25,False,True,True,True,True,True
1431,Pune,2026-06-17,True,True,True,True,False,False
1432,Kolkata,2026-06-19,False,True,True,False,False,False
1433,Kolkata,2026-05-14,False,True,False,False,False,False
1434,Pune,2026-06-24,False,True,True,False,False,False
1435,Mumbai,2026-06-26,False,True,True,True,False,False
1436,Bengaluru,2026-05-11,True,True,True,True,False,False
1437,Kolkata,2026-05-13,False,True,True,True,False,False
1438,Delhi,2026-06-11,False,True,True,False,False,False
1439,Delhi,2026-05-29,False,True,True,True,True,True
1440,Kolkata,2026-06-24,False,True,True,False,False,False
